reviewId,content,score,gender,location,date,Prob Pos: Conocer gente sin complicaciones,Prob Pos: Divertido conocer gente,"Prob Pos: Fácil de usar, modo free",Prob Pos: Para viajar,Cluster_asignado,City,Country,Grupo_Sentimiento,Nombre_Topico
c8532fa4-bc1a-4b29-8187-acf4cf3e1702,"Personally, i like how fast you can get matches. It keeps things simple.",5,male,"Manila, Philippines",2013-08-09,0.0627,0.4298,0.0629,0.4447,3,Manila,Philippines,Positivo,Para hacer amigos
b37b78f1-87bb-4db2-ab95-e8916a9eebbc,"For me, i’ve met people easily while traveling. It definitely stands out.",5,female,"Sydney, Australia",2016-07-11,0.0627,0.0576,0.0629,0.8168,3,Sydney,Australia,Positivo,Para hacer amigos
b9ba3b39-dcde-4669-b315-866324a777bc,What stands out is that the app feels very straightforward. It definitely stands out.,5,male,"Vienna, Austria",2013-03-17,0.5848,0.3132,0.0458,0.0562,0,Vienna,Austria,Positivo,Útil para viajar
cad3bb2a-3460-43bc-87c6-2210797541c2,"In my experience, you can meet people quickly without much effort. That’s something I appreciate.",5,female,"Medellín, Colombia",2015-12-26,0.0457,0.8561,0.0458,0.0524,1,Medellín,Colombia,Positivo,Cara pero funciona
390c58e3-4779-4303-b783-2f44f78938c6,"For me, it’s good for spontaneous connections. It definitely stands out.",5,male,"San Antonio, United States",2015-01-03,0.0628,0.0576,0.0629,0.8167,3,San Antonio,United States,Positivo,Para hacer amigos
7fc0a1f4-f6f0-4ec7-b4a5-df7a676dabdd,"So far, there’s always new content and profiles. That’s something I appreciate.",5,female,"Sydney, Australia",2016-02-07,0.0459,0.3132,0.0459,0.595,3,Sydney,Australia,Positivo,Para hacer amigos
7729d98a-7a2b-4678-a8de-ee5b3d601a24,One thing I like is that i like that it doesn’t require long profiles. It works really well for me.,5,female,"Suva, Fiji",2016-03-16,0.5458,0.0331,0.036,0.3851,0,Suva,Fiji,Positivo,Útil para viajar
c61f5ca2-36b5-49cf-a980-76978f1e9575,What stands out is that there are always lots of people to swipe on. It keeps things simple.,5,male,"Frankfurt, Germany",2013-02-11,0.0457,0.585,0.3169,0.0524,1,Frankfurt,Germany,Positivo,Cara pero funciona
3495c49d-e972-44c7-aff9-29d4d03c0b38,"In my experience, it’s really quick and easy to use. It adds to the overall experience.",5,male,"Geneva, Switzerland",2013-04-04,0.0627,0.0579,0.0629,0.8165,3,Geneva,Switzerland,Positivo,Para hacer amigos
3b8f0d45-024e-483f-88e1-b321de517963,"For me, i like how fast you can get matches. It definitely stands out.",5,male,"Zurich, Switzerland",2012-11-30,0.0628,0.0576,0.0629,0.8167,3,Zurich,Switzerland,Positivo,Para hacer amigos
bb4f8404-47f9-43fc-8545-4f7a5e647b51,"So far, i’ve met people easily while traveling. It works really well for me.",5,female,"Adelaide, Australia",2016-04-27,0.036,0.033,0.0361,0.8949,3,Adelaide,Australia,Positivo,Para hacer amigos
9a8b641d-c6bb-4fb3-8b58-fcf8bccbec70,I’d say the app feels very straightforward. It keeps things simple.,5,male,"Lima, Peru",2015-08-15,0.4361,0.0425,0.469,0.0524,2,Lima,Peru,Positivo,Fácil de usar
6810a9d9-a6bd-43dd-a19c-0eb19f712b7b,The best part is that you can meet people quickly without much effort. It definitely stands out.,5,male,"Helsinki, Finland",2012-10-19,0.0459,0.5851,0.0458,0.3232,1,Helsinki,Finland,Positivo,Cara pero funciona
399498a7-1e07-4bbc-b042-4017fe42de35,"So far, it’s good for spontaneous connections. It definitely stands out.",5,female,"Auckland, New Zealand",2016-06-25,0.0459,0.042,0.0459,0.8663,3,Auckland,New Zealand,Positivo,Para hacer amigos
b62981c5-3d5a-42e4-a7e2-354a24bca7b7,One thing I like is that there’s always new content and profiles. It adds to the overall experience.,5,female,"Melbourne, Australia",2016-04-07,0.0457,0.0422,0.0458,0.8663,3,Melbourne,Australia,Positivo,Para hacer amigos
93372d33-73ab-48cf-8823-620269a6e1d0,One thing I like is that i like that it doesn’t require long profiles. That’s something I appreciate.,5,male,"Lagos, Nigeria",2014-10-05,0.8548,0.0423,0.0458,0.0571,0,Lagos,Nigeria,Positivo,Útil para viajar
fc99b7ef-8a3d-42c0-8201-eedbfee0793e,"Honestly, there are always lots of people to swipe on. It keeps things simple.",5,male,"Austin, United States",2015-02-22,0.046,0.3135,0.3175,0.323,3,Austin,United States,Positivo,Para hacer amigos
54cf8969-75c4-45af-94c4-46bebf28b157,"For me, it’s really quick and easy to use. That’s something I appreciate.",5,male,"Geneva, Switzerland",2012-11-02,0.0627,0.4302,0.0629,0.4442,3,Geneva,Switzerland,Positivo,Para hacer amigos
eaf4df0a-f54d-4189-9735-ba1572ae30d6,I’ve noticed that i like how fast you can get matches. It keeps things simple.,5,male,"Asunción, Paraguay",2015-07-26,0.0627,0.8018,0.0629,0.0726,1,Asunción,Paraguay,Positivo,Cara pero funciona
8c8694d2-16fc-4e1f-b51b-2d28857248c8,"For me, it’s great for casual dating. It makes it easy to keep using the app.",5,male,"Munich, Germany",2013-03-10,0.0627,0.0576,0.0629,0.8168,3,Munich,Germany,Positivo,Para hacer amigos
85c6747f-a7f7-4b14-8ae7-108ee22b07c3,"For me, i’ve met people easily while traveling. It definitely stands out.",5,male,"Ho Chi Minh City, Vietnam",2014-01-11,0.0627,0.0576,0.0629,0.8168,3,Ho Chi Minh City,Vietnam,Positivo,Para hacer amigos
e3149020-3564-4d27-b827-6b84d9d03ba8,One thing I like is that you can meet people quickly without much effort.,5,female,"Sydney, Australia",2016-07-28,0.0458,0.855,0.0458,0.0535,1,Sydney,Australia,Positivo,Cara pero funciona
a95a040b-18d4-458d-a3e3-a3a51910dddd,"In my experience, it’s good for spontaneous connections. It makes it easy to keep using the app.",5,male,"San Francisco, United States",2014-11-05,0.0627,0.0576,0.0629,0.8168,3,San Francisco,United States,Positivo,Para hacer amigos
7fc5054e-1a03-42bf-9a3f-e755e67192f4,What stands out is that there’s always new content and profiles. It makes the app enjoyable.,5,male,"San Diego, United States",2015-02-13,0.0457,0.3722,0.0458,0.5363,3,San Diego,United States,Positivo,Para hacer amigos
e5f1c9d5-9825-4e0a-be71-677a9904bccf,"For me, i like that it doesn’t require long profiles. It keeps things simple.",5,male,"Abuja, Nigeria",2014-03-03,0.5886,0.042,0.317,0.0524,0,Abuja,Nigeria,Positivo,Útil para viajar
f6b2a5ba-7055-4f51-921d-450166d4243a,What stands out is that there are always lots of people to swipe on. It adds to the overall experience.,5,male,"Marseille, France",2012-12-01,0.0457,0.8557,0.0458,0.0528,1,Marseille,France,Positivo,Cara pero funciona
63a74f85-3800-41a1-9028-f3511ab3536c,"In my experience, i like how fast you can get matches. It definitely stands out.",5,male,"Geneva, Switzerland",2013-07-06,0.0628,0.0576,0.0629,0.8167,3,Geneva,Switzerland,Positivo,Para hacer amigos
a9244947-a57a-4fe6-8e33-4349b1ac7456,One thing I like is that i’ve met people easily while traveling. It makes the app enjoyable.,5,male,"Shenzhen, China",2013-12-16,0.036,0.0331,0.036,0.8949,3,Shenzhen,China,Positivo,Para hacer amigos
14ff6045-59e9-4e30-90f2-ff671fb21c2f,I’d say the app feels very straightforward. It keeps things simple.,5,male,"Milan, Italy",2013-02-11,0.4361,0.0425,0.469,0.0524,2,Milan,Italy,Positivo,Fácil de usar
82514d9d-e090-4ba8-afc9-2fb3f22520a2,The best part is that you can meet people quickly without much effort. That’s something I appreciate.,5,female,"Melbourne, Australia",2016-04-21,0.0457,0.8561,0.0458,0.0524,1,Melbourne,Australia,Positivo,Cara pero funciona
7f638e84-23bf-4b35-b0d8-c5b0301c89ac,"Honestly, it’s good for spontaneous connections. It makes it easy to keep using the app.",5,female,"Canberra, Australia",2016-02-15,0.0458,0.042,0.0458,0.8664,3,Canberra,Australia,Positivo,Para hacer amigos
f91179e5-19d5-43e0-ae76-2eea3eed88ed,"So far, there’s always new content and profiles. It works really well for me.",5,male,"Tel Aviv, Israel",2014-01-02,0.0458,0.042,0.0459,0.8663,3,Tel Aviv,Israel,Positivo,Para hacer amigos
672bbac0-befe-4157-af6e-19800db4f07d,"Honestly, i like that it doesn’t require long profiles. It definitely stands out.",5,male,"Warsaw, Poland",2012-10-30,0.8875,0.033,0.036,0.0434,0,Warsaw,Poland,Positivo,Útil para viajar
6d4b10cf-1d32-4315-94b8-0b45f1f52463,"In my experience, there are always lots of people to swipe on. It adds to the overall experience.",5,female,"Suva, Fiji",2016-04-27,0.0627,0.8016,0.0629,0.0729,1,Suva,Fiji,Positivo,Cara pero funciona
bcf9549c-95a7-4e46-a017-4a7c756bb313,I’ve noticed that it’s really quick and easy to use. It makes it easy to keep using the app.,5,male,"Montevideo, Uruguay",2015-06-16,0.0627,0.058,0.0629,0.8164,3,Montevideo,Uruguay,Positivo,Para hacer amigos
6c11f510-aa43-49e2-ad38-9d02c5fc683c,I’d say i like how fast you can get matches. That’s something I appreciate.,5,female,"Port Moresby, Papua New Guinea",2016-03-10,0.0458,0.585,0.0459,0.3233,1,Port Moresby,Papua New Guinea,Positivo,Cara pero funciona
d6e4e541-67e5-4b83-abb9-fc8803f479e0,"So far, it’s great for casual dating. That’s something I appreciate.",5,male,"Prague, Czech Republic",2013-05-26,0.0459,0.3132,0.0459,0.595,3,Prague,Czech Republic,Positivo,Para hacer amigos
db0ba38d-45f4-4f2e-b4d7-8d03b976db15,"Personally, i’ve met people easily while traveling. It makes the app enjoyable.",5,male,"Tripoli, Libya",2014-03-13,0.036,0.0331,0.036,0.895,3,Tripoli,Libya,Positivo,Para hacer amigos
2238b240-29fe-4bb1-b176-dacfaffd292e,"In my experience, the app feels very straightforward. That’s something I appreciate.",5,male,"Helsinki, Finland",2013-01-10,0.435,0.4303,0.0629,0.0719,0,Helsinki,Finland,Positivo,Útil para viajar
fe822693-5a66-4168-9b9f-7508df4f5162,The best part is that you can meet people quickly without much effort. It adds to the overall experience.,5,male,"Marrakesh, Morocco",2014-08-07,0.0457,0.8557,0.0458,0.0528,1,Marrakesh,Morocco,Positivo,Cara pero funciona
a3e24031-1622-4ace-ba94-b17f0b6d3084,I’ve noticed that it’s good for spontaneous connections. That’s something I appreciate.,5,male,"Budapest, Hungary",2012-11-04,0.0457,0.4864,0.0458,0.4221,1,Budapest,Hungary,Positivo,Cara pero funciona
472d13e0-1709-4e55-8bf2-d2c4e8ebcece,"In my experience, there’s always new content and profiles. It works really well for me.",5,male,"Santa Cruz, Bolivia",2015-06-22,0.0628,0.0576,0.0629,0.8167,3,Santa Cruz,Bolivia,Positivo,Para hacer amigos
cde65091-f725-4278-a4c2-768b671480a5,"For me, i like that it doesn’t require long profiles. It keeps things simple.",5,male,"Brasília, Brazil",2015-07-09,0.5886,0.042,0.317,0.0524,0,Brasília,Brazil,Positivo,Útil para viajar
151297d6-c851-4939-b481-3581ad38900c,"So far, there are always lots of people to swipe on. It keeps things simple.",5,male,"Amsterdam, Netherlands",2013-05-22,0.0461,0.3134,0.5859,0.0546,2,Amsterdam,Netherlands,Positivo,Fácil de usar
864d840f-aba2-4171-9445-21132a5ac02a,"Personally, it’s really quick and easy to use. It makes it easy to keep using the app.",5,female,"Perth, Australia",2016-05-30,0.0627,0.0576,0.0629,0.8168,3,Perth,Australia,Positivo,Para hacer amigos
66ad342a-2aae-47cd-9efd-3b84f9f413f8,The best part is that i like how fast you can get matches. It makes it easy to keep using the app.,5,male,"Seoul, South Korea",2013-10-30,0.0627,0.0576,0.0629,0.8168,3,Seoul,South Korea,Positivo,Para hacer amigos
7e2d1881-1930-4818-a835-7f27ed896dc9,I’d say i’ve met people easily while traveling. It works really well for me.,5,female,"Perth, Australia",2016-01-24,0.0361,0.2454,0.0362,0.6823,3,Perth,Australia,Positivo,Para hacer amigos
041fe238-276d-4413-926b-7a31162c5a2a,"So far, the app feels very straightforward. It adds to the overall experience.",5,female,"Medellín, Colombia",2015-10-24,0.3771,0.0422,0.0459,0.5348,3,Medellín,Colombia,Positivo,Para hacer amigos
bec1aa45-d27b-46c0-83f9-2adc964e74ad,The best part is that you can meet people quickly without much effort. It keeps things simple.,5,female,"Bogotá, Colombia",2015-10-21,0.0457,0.585,0.3169,0.0524,1,Bogotá,Colombia,Positivo,Cara pero funciona
d9a8fae2-31dd-4d50-ac65-bf2371b968fa,"Honestly, it’s good for spontaneous connections. It definitely stands out.",5,male,"Phuket, Thailand",2013-09-13,0.0458,0.042,0.0458,0.8664,3,Phuket,Thailand,Positivo,Para hacer amigos
4a2e8732-857e-41d4-88b8-5a0421a0f580,"Personally, there’s always new content and profiles. It makes the app enjoyable.",5,male,"La Paz, Bolivia",2015-09-19,0.0457,0.042,0.0458,0.8665,3,La Paz,Bolivia,Positivo,Para hacer amigos
ce726e12-867e-451d-aafa-b50474ce2730,"So far, i like that it doesn’t require long profiles. It keeps things simple.",5,male,"Jakarta, Indonesia",2013-09-05,0.6226,0.033,0.3025,0.0419,0,Jakarta,Indonesia,Positivo,Útil para viajar
18a5cad9-892f-48d5-81d0-e3f202ffd95f,"In my experience, there are always lots of people to swipe on. That’s something I appreciate.",5,male,"Kumasi, Ghana",2014-08-19,0.0627,0.8025,0.0629,0.0719,1,Kumasi,Ghana,Positivo,Cara pero funciona
2cbf1a3c-ce37-43c4-8e41-62ce38daeb6a,The best part is that i like how fast you can get matches. It makes it easy to keep using the app.,5,male,"Lagos, Nigeria",2014-03-30,0.0627,0.0576,0.0629,0.8168,3,Lagos,Nigeria,Positivo,Para hacer amigos
bf9c0c56-fcb9-4ad8-bdc7-557ff1922a72,"In my experience, i’ve met people easily while traveling. It makes the app enjoyable.",5,male,"Hamburg, Germany",2012-11-03,0.0457,0.042,0.0458,0.8665,3,Hamburg,Germany,Positivo,Para hacer amigos
50662f63-f828-4fe8-943f-f767976562d6,One thing I like is that the app feels very straightforward. It makes the app enjoyable.,5,male,"Mexico City, Mexico",2015-04-30,0.3341,0.0421,0.0458,0.5779,3,Mexico City,Mexico,Positivo,Para hacer amigos
3be22bca-1a7e-41ce-9313-7aa84b0570f4,"Honestly, you can meet people quickly without much effort. That’s something I appreciate.",5,female,"Salvador, Brazil",2015-12-10,0.0362,0.674,0.036,0.2539,1,Salvador,Brazil,Positivo,Cara pero funciona
fd32c11b-7745-4a62-a6d5-6042795a9e94,One thing I like is that it’s good for spontaneous connections. It keeps things simple.,5,male,"Dubai, United Arab Emirates",2013-08-21,0.0458,0.0421,0.317,0.5952,3,Dubai,United Arab Emirates,Positivo,Para hacer amigos
35d1d6ab-b2c2-4ec5-9735-9b9e877d0a42,"In my experience, there’s always new content and profiles. It works really well for me.",5,male,"Pretoria, South Africa",2014-06-14,0.0628,0.0576,0.0629,0.8167,3,Pretoria,South Africa,Positivo,Para hacer amigos
e6af318b-6a34-4584-939c-c44b360d71a6,I’ve noticed that i like that it doesn’t require long profiles. It adds to the overall experience.,5,female,"Wellington, New Zealand",2016-05-17,0.4632,0.4586,0.036,0.0422,0,Wellington,New Zealand,Positivo,Útil para viajar
efa16205-d38a-43a3-b133-1271875379a9,I’d say there are always lots of people to swipe on. It makes it easy to keep using the app.,5,male,"Delhi, India",2014-01-10,0.0458,0.5852,0.0459,0.3232,1,Delhi,India,Positivo,Cara pero funciona
3b3acea0-ff37-403c-9f7a-6671a5725c27,One thing I like is that it’s really quick and easy to use. It keeps things simple.,5,female,"Christchurch, New Zealand",2016-05-24,0.0458,0.0421,0.317,0.5952,3,Christchurch,New Zealand,Positivo,Para hacer amigos
e62619fa-a702-42fb-b15f-b3da8646435b,"So far, i like how fast you can get matches. It works really well for me.",5,female,"Melbourne, Australia",2016-07-26,0.0458,0.042,0.0459,0.8663,3,Melbourne,Australia,Positivo,Para hacer amigos
418c3a8f-9897-49b0-9139-32bbb0761ec3,"For me, it’s great for casual dating. That’s something I appreciate.",5,male,"Casablanca, Morocco",2014-06-27,0.0627,0.4303,0.0629,0.4441,3,Casablanca,Morocco,Positivo,Para hacer amigos
dc881066-c172-49cd-a111-1c140cb46c07,One thing I like is that i’ve met people easily while traveling. It works really well for me.,5,male,"New York, United States",2015-01-23,0.036,0.0331,0.036,0.8949,3,New York,United States,Positivo,Para hacer amigos
1faf7bde-0c09-4195-8009-9d11d5f065d5,One thing I like is that you can meet people quickly without much effort. It adds to the overall experience.,5,male,"Marrakesh, Morocco",2014-08-01,0.036,0.8859,0.036,0.0421,1,Marrakesh,Morocco,Positivo,Cara pero funciona
b1aad325-5f67-41ed-8bf6-3622719d633c,"Honestly, it’s good for spontaneous connections. It adds to the overall experience.",5,male,"Austin, United States",2014-11-03,0.0458,0.0421,0.0458,0.8663,3,Austin,United States,Positivo,Para hacer amigos
2686f4f9-5662-46aa-a347-275800642c27,The best part is that there’s always new content and profiles. That’s something I appreciate.,5,male,"Krakow, Poland",2013-05-22,0.0627,0.4302,0.0629,0.4443,3,Krakow,Poland,Positivo,Para hacer amigos
06fdc35d-5a9a-42de-a2e0-d2f895f6b076,What stands out is that i like that it doesn’t require long profiles. That’s something I appreciate.,5,male,"Rabat, Morocco",2014-04-26,0.5886,0.3132,0.0458,0.0524,0,Rabat,Morocco,Positivo,Útil para viajar
9e1c7c54-61ff-4bc0-a0ea-1020a884ebd7,"Honestly, there are always lots of people to swipe on. It keeps things simple.",5,male,"Austin, United States",2014-12-06,0.046,0.3135,0.3175,0.323,3,Austin,United States,Positivo,Para hacer amigos
fa5a06d2-347d-4ce9-aef9-add5b720c00b,The best part is that it’s really quick and easy to use. It definitely stands out.,5,male,"Jakarta, Indonesia",2014-01-03,0.0628,0.0576,0.0629,0.8167,3,Jakarta,Indonesia,Positivo,Para hacer amigos
59d8d644-5ad2-461e-9621-62c5d34c1b0f,I’ve noticed that i like how fast you can get matches. It keeps things simple.,5,male,"Osaka, Japan",2013-08-12,0.0627,0.8018,0.0629,0.0726,1,Osaka,Japan,Positivo,Cara pero funciona
e308372e-9d53-4296-96d7-382a046519cb,I’d say it’s great for casual dating. It works really well for me.,5,male,"Frankfurt, Germany",2012-10-14,0.046,0.3125,0.046,0.5956,3,Frankfurt,Germany,Positivo,Para hacer amigos
744e6fc5-9c39-4a1c-91fc-de9a15f95acc,"Personally, i’ve met people easily while traveling.",5,male,"Dar es Salaam, Tanzania",2014-06-08,0.0457,0.042,0.0458,0.8665,3,Dar es Salaam,Tanzania,Positivo,Para hacer amigos
58f4840f-bf47-4210-92ed-c57999807797,I’d say the app feels very straightforward. It makes the app enjoyable.,5,female,"Melbourne, Australia",2016-05-06,0.3493,0.5505,0.0459,0.0543,1,Melbourne,Australia,Positivo,Cara pero funciona
7ff5c468-5fd8-4f78-90c5-079b100c82e3,The best part is that you can meet people quickly without much effort. It makes the app enjoyable.,5,male,"Munich, Germany",2013-01-15,0.0457,0.8551,0.0458,0.0534,1,Munich,Germany,Positivo,Cara pero funciona
55b13dd7-bbe5-4cbe-bbaf-c9ef68ac6a88,"So far, it’s good for spontaneous connections. It keeps things simple.",5,male,"Ottawa, Canada",2014-11-26,0.0458,0.042,0.367,0.5452,3,Ottawa,Canada,Positivo,Para hacer amigos
89d7a60a-260c-483c-b32d-0afbf559b122,"Personally, there’s always new content and profiles. It makes it easy to keep using the app.",5,male,"Asunción, Paraguay",2015-06-15,0.0457,0.042,0.0458,0.8665,3,Asunción,Paraguay,Positivo,Para hacer amigos
103f8ed5-d060-44dd-947a-7f1609d6ffe9,"Personally, i like that it doesn’t require long profiles. It adds to the overall experience.",5,male,"Zurich, Switzerland",2013-04-03,0.4631,0.0332,0.036,0.4677,3,Zurich,Switzerland,Positivo,Para hacer amigos
3ff54c2e-2414-46b4-ad8c-7c07e45afa7c,One thing I like is that there are always lots of people to swipe on. It adds to the overall experience.,5,male,"Athens, Greece",2012-09-27,0.0458,0.8544,0.0458,0.054,1,Athens,Greece,Positivo,Cara pero funciona
3db03e04-b1d7-4aea-a4ed-787457b240c3,What stands out is that it’s really quick and easy to use. That’s something I appreciate.,5,female,"Santa Cruz, Bolivia",2015-12-21,0.0457,0.5852,0.0458,0.3233,1,Santa Cruz,Bolivia,Positivo,Cara pero funciona
afd5d1bb-84a3-4966-ae58-c6bf49218d57,"Personally, i like how fast you can get matches. It works really well for me.",5,male,"Dublin, Ireland",2013-01-03,0.0457,0.042,0.0458,0.8665,3,Dublin,Ireland,Positivo,Para hacer amigos
8af8f440-4b72-44d8-9cb2-8fee7faa9358,"For me, it’s great for casual dating. It definitely stands out.",5,male,"Mumbai, India",2013-08-25,0.0628,0.0576,0.0629,0.8167,3,Mumbai,India,Positivo,Para hacer amigos
5660faea-f043-44bc-a1a7-24513cadb46e,"Honestly, i’ve met people easily while traveling. It adds to the overall experience.",5,male,"Philadelphia, United States",2015-05-11,0.036,0.0331,0.036,0.8949,3,Philadelphia,United States,Positivo,Para hacer amigos
da128085-b685-4456-b580-3aedefb71cd8,I’ve noticed that the app feels very straightforward. It adds to the overall experience.,5,male,"Guangzhou, China",2013-09-26,0.3168,0.5838,0.0458,0.0537,1,Guangzhou,China,Positivo,Cara pero funciona
8ca888d3-3ba8-4932-8d7e-6476e3cafaba,I’d say you can meet people quickly without much effort.,5,male,"Los Angeles, United States",2014-12-28,0.0458,0.856,0.0459,0.0524,1,Los Angeles,United States,Positivo,Cara pero funciona
3e5ed2e3-957e-4d35-9f7b-d12cf45bc730,I’ve noticed that it’s good for spontaneous connections. It definitely stands out.,5,male,"Budapest, Hungary",2013-03-03,0.0458,0.0422,0.0458,0.8663,3,Budapest,Hungary,Positivo,Para hacer amigos
84ac17c0-cb27-49f7-a7b6-24522093ebff,The best part is that there’s always new content and profiles. It definitely stands out.,5,male,"Mexico City, Mexico",2014-12-25,0.0628,0.0576,0.0629,0.8167,3,Mexico City,Mexico,Positivo,Para hacer amigos
da3c1e61-77da-4bc1-8c2d-2d81d6c21c74,I’d say i like that it doesn’t require long profiles. It adds to the overall experience.,5,female,"Rio de Janeiro, Brazil",2015-12-18,0.5186,0.4035,0.0361,0.0419,0,Rio de Janeiro,Brazil,Positivo,Útil para viajar
a426749a-68dc-4cb6-8d96-f5afc43e4894,Got married to a handsome man named Hugo 10/10,5,male,"Buenos Aires, Argentina",2015-08-06,0.6935,0.0918,0.1002,0.1146,0,Buenos Aires,Argentina,Positivo,Útil para viajar
5abf34b0-299c-4e06-8f10-70746be4f578,does ab work so quick at finding the best bachelorette,5,male,"Busan, South Korea",2013-07-16,0.4354,0.4295,0.0631,0.0719,0,Busan,South Korea,Positivo,Útil para viajar
eb156bbf-56fd-40bf-bfde-086727c3f826,Have started using it but it's fine..,5,male,"Lyon, France",2012-09-29,0.0638,0.0576,0.8065,0.0721,2,Lyon,France,Positivo,Fácil de usar
9a126797-6226-47e3-bb40-5511a3d03d0b,I buyed your premium tinder and I did not get my subscription I wasted my money on this,5,male,"Asunción, Paraguay",2015-06-18,0.8598,0.042,0.0458,0.0524,0,Asunción,Paraguay,Positivo,Útil para viajar
ade5efa6-a8d2-470c-b722-8f89549940fa,It's ok just for friends dating apps are the down fall of man meet someone through pokemon go at least they will have a soul I'm using this for an app that pays me to use tinder so it's not a complete waste of time.,5,male,"Dublin, Ireland",2013-04-29,0.9089,0.0273,0.0298,0.034,0,Dublin,Ireland,Positivo,Útil para viajar
481dfa0d-1f2b-408d-baf4-df0df963b657,Hello everyone. How are you ❤️ I am single 😭,5,male,"Manchester, United Kingdom",2013-05-13,0.1006,0.092,0.6929,0.1146,2,Manchester,United Kingdom,Positivo,Fácil de usar
b24e5a31-af64-4610-b1fa-239f14e7e2c6,make tinder great again and give free 100 likes back,5,male,"Jakarta, Indonesia",2013-10-27,0.2562,0.033,0.6696,0.0412,2,Jakarta,Indonesia,Positivo,Fácil de usar
104e5c1e-291b-4e79-9d88-f07874ab4e07,"a nice and wonderful app to meet cute,nice and decent people",5,male,"Krakow, Poland",2013-04-30,0.8075,0.0578,0.0629,0.0719,0,Krakow,Poland,Positivo,Útil para viajar
3fbfd346-dd07-4823-b0e7-8c7aa70597e7,but I hate the facts that do get my account banned for no reason or sometimes bad internet connection,5,male,"Zurich, Switzerland",2013-04-16,0.0363,0.0332,0.3307,0.5998,3,Zurich,Switzerland,Positivo,Para hacer amigos
cc8e25ae-6a0a-4a0b-b427-b03c463ddfa6,a place to meet friends and chat for the fun of it. keep it up.,5,male,"Hanoi, Vietnam",2014-01-10,0.2371,0.0275,0.7015,0.034,2,Hanoi,Vietnam,Positivo,Fácil de usar
c926b508-6e95-4e73-a945-a3b8f84c45ff,It's perfect and haven't found anything foul about it 💯💯,5,female,"La Paz, Bolivia",2016-01-12,0.1,0.6853,0.1002,0.1145,1,La Paz,Bolivia,Positivo,Cara pero funciona
79e6af81-e515-47b2-9d78-dd758eba03c0,I have been trying to pay for tinder with my card but it not going through... I don't know what to do again,5,male,"Vancouver, Canada",2015-02-01,0.4344,0.0576,0.0635,0.4445,3,Vancouver,Canada,Positivo,Para hacer amigos
21fc530f-e641-4bda-8fe4-fc360691a5ca,"I appreciate Tinder for being a tool to help those with past relationships reintegrate back into the dating scene. I'm healing from past relationship trauma and anxiety, albeit slowly, by engaging with others interested in dating via Tinder.",5,male,"Dar es Salaam, Tanzania",2014-04-01,0.0362,0.0331,0.8895,0.0412,2,Dar es Salaam,Tanzania,Positivo,Fácil de usar
bb00ff94-e56e-4db0-9148-9cf47e9b3bd7,"I'm near a great time,I can finally see more",5,male,"Ho Chi Minh City, Vietnam",2013-09-12,0.1,0.0918,0.6936,0.1145,2,Ho Chi Minh City,Vietnam,Positivo,Fácil de usar
141346de-56c4-433a-83a3-e7bc31d82d2c,Tinder wish there was no subscribe thing I could have meet my other half but because I can't afford I can see who look Iike me because I didn't subscribe,5,male,"Austin, United States",2015-01-23,0.03,0.6346,0.3009,0.0345,1,Austin,United States,Positivo,Cara pero funciona
b2160254-551e-4c68-89d8-c5b5cd45bb05,this is very comfortable and it's opening very easy and it's cool 😎,5,female,"Gold Coast, Australia",2016-05-29,0.6935,0.0918,0.1002,0.1146,0,Gold Coast,Australia,Positivo,Útil para viajar
3ffd35d1-9a91-4cc8-9ff7-48f7c4765c8d,a great place for like-minded people to find each other. I haven't been here very long and I'm getting & giving attention. Tinder has done everything that they said they would. win win win. Jeff pergande,5,male,"Valparaíso, Chile",2015-09-02,0.0464,0.8552,0.046,0.0524,1,Valparaíso,Chile,Positivo,Cara pero funciona
81808ab8-17df-422e-95f7-0beadaa99cdc,I like hairy armpits on women,5,male,"Jacksonville, United States",2015-05-25,0.6935,0.0918,0.1002,0.1145,0,Jacksonville,United States,Positivo,Útil para viajar
aa3e3536-c4ed-499f-bd5e-2f3ae43133bb,My account is on banned 🚫 And i don't know why,5,female,"Sydney, Australia",2016-04-11,0.0458,0.0422,0.0461,0.8659,3,Sydney,Australia,Positivo,Para hacer amigos
e9f7bed8-1789-4646-996f-f62cfc408f32,Great dating site have had a few bites but bothering serious,5,male,"Casablanca, Morocco",2014-09-27,0.6931,0.0922,0.1002,0.1145,0,Casablanca,Morocco,Positivo,Útil para viajar
84301b47-8e58-40b9-bd76-a9f3e8ab7739,"I was banned from using this app,without knowing the reason why.",5,female,"Suva, Fiji",2016-08-10,0.8888,0.033,0.0362,0.0419,0,Suva,Fiji,Positivo,Útil para viajar
d9e1fb82-ac49-4d75-9cce-da222e5f8b5b,I meeting a lit of people!,5,male,"Marrakesh, Morocco",2014-09-08,0.8076,0.0577,0.0629,0.0719,0,Marrakesh,Morocco,Positivo,Útil para viajar
50ff22e5-32b2-48f5-9929-f1c90c371d0e,very nice app can help findmt soulmate here,5,male,"Abuja, Nigeria",2014-10-17,0.1,0.0918,0.6937,0.1145,2,Abuja,Nigeria,Positivo,Fácil de usar
